     0.00000     1.25000     0.75000
     0.00000     0.75000     0.75000
     0.00000     1.12500     0.75000
     0.00000     1.00000     0.75000
     0.00000     0.87500     0.75000
     8.00000     1.25000     0.75000
     7.87500     1.25000     0.75000
     7.75000     1.25000     0.75000
     7.62500     1.25000     0.75000
     7.50000     1.25000     0.75000
     7.37500     1.25000     0.75000
     7.25000     1.25000     0.75000
     7.12500     1.25000     0.75000
     7.00000     1.25000     0.75000
     6.87500     1.25000     0.75000
     6.75000     1.25000     0.75000
     6.62500     1.25000     0.75000
     6.50000     1.25000     0.75000
     6.37500     1.25000     0.75000
     6.25000     1.25000     0.75000
     6.12500     1.25000     0.75000
     6.00000     1.25000     0.75000
     5.87500     1.25000     0.75000
     5.75000     1.25000     0.75000
     5.62500     1.25000     0.75000
     5.50000     1.25000     0.75000
     5.37500     1.25000     0.75000
     5.25000     1.25000     0.75000
     5.12500     1.25000     0.75000
     5.00000     1.25000     0.75000
     4.87500     1.25000     0.75000
     4.75000     1.25000     0.75000
     4.62500     1.25000     0.75000
     4.50000     1.25000     0.75000
     4.37500     1.25000     0.75000
     4.25000     1.25000     0.75000
     4.12500     1.25000     0.75000
     4.00000     1.25000     0.75000
     3.87500     1.25000     0.75000
     3.75000     1.25000     0.75000
     3.62500     1.25000     0.75000
     3.50000     1.25000     0.75000
     3.37500     1.25000     0.75000
     3.25000     1.25000     0.75000
     3.12500     1.25000     0.75000
     3.00000     1.25000     0.75000
     2.87500     1.25000     0.75000
     2.75000     1.25000     0.75000
     2.62500     1.25000     0.75000
     2.50000     1.25000     0.75000
     2.37500     1.25000     0.75000
     2.25000     1.25000     0.75000
     2.12500     1.25000     0.75000
     2.00000     1.25000     0.75000
     1.87500     1.25000     0.75000
     1.75000     1.25000     0.75000
     1.62500     1.25000     0.75000
     1.50000     1.25000     0.75000
     1.37500     1.25000     0.75000
     1.25000     1.25000     0.75000
     1.12500     1.25000     0.75000
     1.00000     1.25000     0.75000
     0.87500     1.25000     0.75000
     0.75000     1.25000     0.75000
     0.62500     1.25000     0.75000
     0.50000     1.25000     0.75000
     0.37500     1.25000     0.75000
     0.25000     1.25000     0.75000
     0.12500     1.25000     0.75000
     8.00000     0.75000     0.75000
     8.00000     0.87500     0.75000
     8.00000     1.00000     0.75000
     8.00000     1.12500     0.75000
     0.12500     0.75000     0.75000
     0.25000     0.75000     0.75000
     0.37500     0.75000     0.75000
     0.50000     0.75000     0.75000
     0.62500     0.75000     0.75000
     0.75000     0.75000     0.75000
     0.87500     0.75000     0.75000
     1.00000     0.75000     0.75000
     1.12500     0.75000     0.75000
     1.25000     0.75000     0.75000
     1.37500     0.75000     0.75000
     1.50000     0.75000     0.75000
     1.62500     0.75000     0.75000
     1.75000     0.75000     0.75000
     1.87500     0.75000     0.75000
     2.00000     0.75000     0.75000
     2.12500     0.75000     0.75000
     2.25000     0.75000     0.75000
     2.37500     0.75000     0.75000
     2.50000     0.75000     0.75000
     2.62500     0.75000     0.75000
     2.75000     0.75000     0.75000
     2.87500     0.75000     0.75000
     3.00000     0.75000     0.75000
     3.12500     0.75000     0.75000
     3.25000     0.75000     0.75000
     3.37500     0.75000     0.75000
     3.50000     0.75000     0.75000
     3.62500     0.75000     0.75000
     3.75000     0.75000     0.75000
     3.87500     0.75000     0.75000
     4.00000     0.75000     0.75000
     4.12500     0.75000     0.75000
     4.25000     0.75000     0.75000
     4.37500     0.75000     0.75000
     4.50000     0.75000     0.75000
     4.62500     0.75000     0.75000
     4.75000     0.75000     0.75000
     4.87500     0.75000     0.75000
     5.00000     0.75000     0.75000
     5.12500     0.75000     0.75000
     5.25000     0.75000     0.75000
     5.37500     0.75000     0.75000
     5.50000     0.75000     0.75000
     5.62500     0.75000     0.75000
     5.75000     0.75000     0.75000
     5.87500     0.75000     0.75000
     6.00000     0.75000     0.75000
     6.12500     0.75000     0.75000
     6.25000     0.75000     0.75000
     6.37500     0.75000     0.75000
     6.50000     0.75000     0.75000
     6.62500     0.75000     0.75000
     6.75000     0.75000     0.75000
     6.87500     0.75000     0.75000
     7.00000     0.75000     0.75000
     7.12500     0.75000     0.75000
     7.25000     0.75000     0.75000
     7.37500     0.75000     0.75000
     7.50000     0.75000     0.75000
     7.62500     0.75000     0.75000
     7.75000     0.75000     0.75000
     7.87500     0.75000     0.75000
     7.81553     0.84507     0.75000
     7.69021     0.85930     0.75000
     7.56377     0.86323     0.75000
     7.43785     0.86373     0.75000
     7.31258     0.86379     0.75000
     7.18752     0.86379     0.75000
     7.06250     0.86379     0.75000
     6.93750     0.86379     0.75000
     6.81250     0.86379     0.75000
     6.68750     0.86379     0.75000
     6.56250     0.86379     0.75000
     6.43750     0.86379     0.75000
     6.31250     0.86379     0.75000
     6.18750     0.86379     0.75000
     6.06250     0.86379     0.75000
     5.93750     0.86379     0.75000
     5.81250     0.86379     0.75000
     5.68750     0.86379     0.75000
     5.56250     0.86379     0.75000
     5.43750     0.86379     0.75000
     5.31250     0.86379     0.75000
     5.18750     0.86379     0.75000
     5.06250     0.86379     0.75000
     4.93750     0.86379     0.75000
     4.81250     0.86379     0.75000
     4.68750     0.86379     0.75000
     4.56250     0.86379     0.75000
     4.43750     0.86379     0.75000
     4.31250     0.86379     0.75000
     4.18750     0.86379     0.75000
     4.06250     0.86379     0.75000
     3.93750     0.86379     0.75000
     3.81250     0.86379     0.75000
     3.68750     0.86379     0.75000
     3.56250     0.86379     0.75000
     3.43750     0.86379     0.75000
     3.31250     0.86379     0.75000
     3.18750     0.86379     0.75000
     3.06250     0.86379     0.75000
     2.93750     0.86379     0.75000
     2.81250     0.86379     0.75000
     2.68750     0.86379     0.75000
     2.56250     0.86379     0.75000
     2.43750     0.86379     0.75000
     2.31250     0.86379     0.75000
     2.18750     0.86379     0.75000
     2.06250     0.86379     0.75000
     1.93750     0.86379     0.75000
     1.81250     0.86379     0.75000
     1.68750     0.86379     0.75000
     1.56250     0.86379     0.75000
     1.43750     0.86379     0.75000
     1.31250     0.86379     0.75000
     1.18750     0.86379     0.75000
     1.06250     0.86379     0.75000
     0.93750     0.86379     0.75000
     0.81250     0.86379     0.75000
     0.68750     0.86380     0.75000
     0.56250     0.86383     0.75000
     0.43750     0.86399     0.75000
     0.30777     0.86352     0.75000
     0.18447     0.84507     0.75000
     7.89887     1.05947     0.75000
     7.90131     0.93260     0.75000
     0.18750     1.14319     0.75000
     0.31250     1.11894     0.75000
     0.43750     1.11489     0.75000
     0.56250     1.11422     0.75000
     0.68750     1.11411     0.75000
     0.81250     1.11409     0.75000
     0.93750     1.11409     0.75000
     1.06250     1.11408     0.75000
     1.18750     1.11408     0.75000
     1.31250     1.11408     0.75000
     1.43750     1.11408     0.75000
     1.56250     1.11408     0.75000
     1.68750     1.11408     0.75000
     1.81250     1.11408     0.75000
     1.93750     1.11408     0.75000
     2.06250     1.11408     0.75000
     2.18750     1.11408     0.75000
     2.31250     1.11408     0.75000
     2.43750     1.11408     0.75000
     2.56250     1.11408     0.75000
     2.68750     1.11408     0.75000
     2.81250     1.11408     0.75000
     2.93750     1.11408     0.75000
     3.06250     1.11408     0.75000
     3.18750     1.11408     0.75000
     3.31250     1.11408     0.75000
     3.43750     1.11408     0.75000
     3.56250     1.11408     0.75000
     3.68750     1.11408     0.75000
     3.81250     1.11408     0.75000
     3.93750     1.11408     0.75000
